classification,direction,item_id,none_changed,none_followed_sender,none_post_answer,none_post_correct,other_latentmas_changed,other_latentmas_followed_sender,other_latentmas_post_answer,other_latentmas_post_correct,other_statebridge_changed,other_statebridge_followed_sender,other_statebridge_post_answer,other_statebridge_post_correct,other_text_changed,other_text_followed_sender,other_text_post_answer,other_text_post_correct,receiver_pre_answer,receiver_pre_correct,self_latentmas_changed,self_latentmas_followed_sender,self_latentmas_post_answer,self_latentmas_post_correct,self_statebridge_changed,self_statebridge_followed_sender,self_statebridge_post_answer,self_statebridge_post_correct,self_text_changed,self_text_followed_sender,self_text_post_answer,self_text_post_correct,sender_correct,sender_pre_answer,true_latentmas_changed,true_latentmas_followed_sender,true_latentmas_post_answer,true_latentmas_post_correct,true_statebridge_changed,true_statebridge_followed_sender,true_statebridge_post_answer,true_statebridge_post_correct,true_text_changed,true_text_followed_sender,true_text_post_answer,true_text_post_correct
both_correct,A_to_B,197,False,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
both_correct,B_to_A,197,False,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
both_correct,A_to_B,198,False,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
both_correct,B_to_A,198,False,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
both_correct,A_to_B,199,False,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
both_correct,B_to_A,199,False,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
both_wrong,A_to_B,200,False,True,a,False,False,True,a,False,False,True,a,False,False,True,a,False,a,False,False,True,a,False,False,True,a,False,False,True,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_wrong,B_to_A,200,True,False,b,True,False,True,a,False,False,True,a,False,False,True,a,False,a,False,False,True,a,False,False,True,a,False,False,True,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_correct,A_to_B,201,False,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
both_correct,B_to_A,201,False,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
both_correct,A_to_B,202,False,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
both_correct,B_to_A,202,False,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
both_wrong,A_to_B,203,True,False,b,True,True,False,b,True,False,True,d,False,False,True,d,False,d,False,False,True,d,False,False,True,d,False,False,True,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,B_to_A,203,False,True,d,False,False,True,d,False,True,False,b,True,True,False,b,True,d,False,False,True,d,False,False,True,d,False,False,True,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_correct,A_to_B,204,False,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,True,b,False,True,b,True,False,True,b,True,False,True,b,True
both_correct,B_to_A,204,False,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,True,b,False,True,b,True,False,True,b,True,False,True,b,True
both_correct,A_to_B,205,False,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
both_correct,B_to_A,205,False,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
both_wrong,A_to_B,206,False,True,b,False,False,True,b,False,False,True,b,False,False,True,b,False,b,False,False,True,b,False,False,True,b,False,False,True,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,B_to_A,206,False,True,b,False,False,True,b,False,False,True,b,False,False,True,b,False,b,False,False,True,b,False,False,True,b,False,False,True,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,A_to_B,207,False,False,b,False,False,False,b,False,False,False,b,False,False,False,b,False,b,False,False,False,b,False,False,False,b,False,False,False,b,False,False,a,True,True,a,False,True,True,a,False,True,True,a,False
both_wrong,B_to_A,207,False,False,a,False,False,False,a,False,False,False,a,False,False,False,a,False,a,False,False,False,a,False,False,False,a,False,False,False,a,False,False,b,False,False,a,False,True,True,b,False,True,True,b,False
both_correct,A_to_B,208,False,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
both_correct,B_to_A,208,False,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
both_correct,A_to_B,209,False,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
both_correct,B_to_A,209,False,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
both_correct,A_to_B,210,False,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
both_correct,B_to_A,210,False,True,c,True,False,True,c,True,True,False,a,False,False,True,c,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
both_wrong,A_to_B,211,False,True,c,False,False,True,c,False,False,True,c,False,False,True,c,False,c,False,False,True,c,False,False,True,c,False,False,True,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,B_to_A,211,False,True,c,False,False,True,c,False,False,True,c,False,False,True,c,False,c,False,False,True,c,False,False,True,c,False,False,True,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_correct,A_to_B,212,False,True,d,True,False,True,d,True,False,True,d,True,False,True,d,True,d,True,False,True,d,True,False,True,d,True,False,True,d,True,True,d,False,True,d,True,False,True,d,True,False,True,d,True
both_correct,B_to_A,212,False,True,d,True,False,True,d,True,False,True,d,True,False,True,d,True,d,True,False,True,d,True,False,True,d,True,False,True,d,True,True,d,False,True,d,True,False,True,d,True,False,True,d,True
both_correct,A_to_B,213,False,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
both_correct,B_to_A,213,False,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
both_correct,A_to_B,214,False,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,True,b,False,True,b,True,False,True,b,True,False,True,b,True
both_correct,B_to_A,214,False,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,True,b,False,True,b,True,False,True,b,True,False,True,b,True
correction_opportunity,A_to_B,215,False,False,c,False,False,False,c,False,False,False,c,False,False,False,c,False,c,False,False,False,c,False,False,False,c,False,False,False,c,False,True,a,True,True,a,True,True,True,a,True,True,True,a,True
destruction_risk,B_to_A,215,False,False,a,True,False,False,a,True,False,False,a,True,False,False,a,True,a,True,True,False,b,False,False,False,a,True,False,False,a,True,False,c,False,False,a,True,True,True,c,False,True,True,c,False
destruction_risk,A_to_B,216,False,False,d,True,False,False,d,True,True,True,b,False,False,False,d,True,d,True,False,False,d,True,False,False,d,True,False,False,d,True,False,b,True,True,b,False,True,True,b,False,True,True,b,False
correction_opportunity,B_to_A,216,False,False,b,False,False,False,b,False,False,False,b,False,False,False,b,False,b,False,False,False,b,False,False,False,b,False,False,False,b,False,True,d,True,True,d,True,True,True,d,True,False,False,b,False
both_wrong,A_to_B,217,False,True,b,False,False,True,b,False,False,True,b,False,False,True,b,False,b,False,False,True,b,False,False,True,b,False,False,True,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,B_to_A,217,False,True,b,False,False,True,b,False,False,True,b,False,False,True,b,False,b,False,False,True,b,False,False,True,b,False,False,True,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_correct,A_to_B,218,False,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,True,b,False,True,b,True,False,True,b,True,False,True,b,True
both_correct,B_to_A,218,False,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,True,b,False,True,b,True,False,True,b,True,False,True,b,True
both_correct,A_to_B,219,False,True,d,True,False,True,d,True,False,True,d,True,False,True,d,True,d,True,False,True,d,True,False,True,d,True,False,True,d,True,True,d,False,True,d,True,False,True,d,True,False,True,d,True
both_correct,B_to_A,219,False,True,d,True,False,True,d,True,False,True,d,True,False,True,d,True,d,True,False,True,d,True,False,True,d,True,False,True,d,True,True,d,False,True,d,True,False,True,d,True,False,True,d,True
both_wrong,A_to_B,220,False,True,d,False,False,True,d,False,False,True,d,False,False,True,d,False,d,False,False,True,d,False,False,True,d,False,False,True,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,B_to_A,220,False,True,d,False,False,True,d,False,False,True,d,False,False,True,d,False,d,False,False,True,d,False,False,True,d,False,False,True,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,A_to_B,221,False,False,a,False,False,False,a,False,False,False,a,False,False,False,a,False,a,False,False,False,a,False,False,False,a,False,False,False,a,False,False,c,False,False,a,False,True,True,c,False,True,True,c,False
both_wrong,B_to_A,221,False,False,c,False,False,False,c,False,False,False,c,False,False,False,c,False,c,False,False,False,c,False,False,False,c,False,False,False,c,False,False,a,False,False,c,False,True,True,a,False,True,True,a,False
both_correct,A_to_B,222,False,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
both_correct,B_to_A,222,False,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
both_correct,A_to_B,223,False,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
both_correct,B_to_A,223,False,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
both_correct,A_to_B,224,False,True,d,True,False,True,d,True,False,True,d,True,False,True,d,True,d,True,False,True,d,True,False,True,d,True,False,True,d,True,True,d,False,True,d,True,False,True,d,True,False,True,d,True
both_correct,B_to_A,224,False,True,d,True,False,True,d,True,False,True,d,True,False,True,d,True,d,True,False,True,d,True,False,True,d,True,False,True,d,True,True,d,False,True,d,True,False,True,d,True,False,True,d,True
both_correct,A_to_B,225,False,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
both_correct,B_to_A,225,False,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
both_correct,A_to_B,226,False,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
both_correct,B_to_A,226,False,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
both_wrong,A_to_B,227,False,False,b,False,False,False,b,False,False,False,b,False,False,False,b,False,b,False,False,False,b,False,False,False,b,False,False,False,b,False,False,,False,False,b,False,False,False,b,False,False,False,b,False
both_wrong,B_to_A,227,False,False,,False,False,False,,False,False,False,,False,False,False,,False,,False,False,False,,False,True,False,c,False,False,False,,False,False,b,True,True,b,False,True,True,b,False,True,True,b,False
both_correct,A_to_B,228,False,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
both_correct,B_to_A,228,False,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
both_correct,A_to_B,229,False,True,a,True,False,True,a,True,True,False,b,False,False,True,a,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
both_correct,B_to_A,229,False,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
both_correct,A_to_B,230,False,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
both_correct,B_to_A,230,False,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
both_correct,A_to_B,231,False,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
both_correct,B_to_A,231,False,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
both_correct,A_to_B,232,False,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,True,b,False,True,b,True,False,True,b,True,False,True,b,True
both_correct,B_to_A,232,False,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,True,b,False,True,b,True,False,True,b,True,False,True,b,True
both_correct,A_to_B,233,False,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,True,b,False,True,b,True,False,True,b,True,False,True,b,True
both_correct,B_to_A,233,False,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,True,b,False,True,b,True,False,True,b,True,False,True,b,True
both_correct,A_to_B,234,False,True,d,True,False,True,d,True,False,True,d,True,False,True,d,True,d,True,False,True,d,True,False,True,d,True,False,True,d,True,True,d,False,True,d,True,False,True,d,True,False,True,d,True
both_correct,B_to_A,234,False,True,d,True,False,True,d,True,False,True,d,True,False,True,d,True,d,True,False,True,d,True,False,True,d,True,False,True,d,True,True,d,False,True,d,True,False,True,d,True,False,True,d,True
both_wrong,A_to_B,235,False,True,a,False,False,True,a,False,False,True,a,False,False,True,a,False,a,False,False,True,a,False,False,True,a,False,False,True,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_wrong,B_to_A,235,False,True,a,False,False,True,a,False,False,True,a,False,False,True,a,False,a,False,False,True,a,False,False,True,a,False,False,True,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_correct,A_to_B,236,False,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
both_correct,B_to_A,236,False,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
correction_opportunity,A_to_B,237,False,False,b,False,False,False,b,False,False,False,b,False,False,False,b,False,b,False,False,False,b,False,False,False,b,False,False,False,b,False,True,a,False,False,b,False,False,False,b,False,True,True,a,True
destruction_risk,B_to_A,237,False,False,a,True,False,False,a,True,False,False,a,True,False,False,a,True,a,True,False,False,a,True,False,False,a,True,False,False,a,True,False,b,False,False,a,True,True,True,b,False,True,True,b,False
both_correct,A_to_B,238,False,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
both_correct,B_to_A,238,False,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
both_correct,A_to_B,239,False,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
both_correct,B_to_A,239,False,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
both_correct,A_to_B,240,False,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
both_correct,B_to_A,240,False,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
both_correct,A_to_B,241,False,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
both_correct,B_to_A,241,False,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
both_correct,A_to_B,242,False,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,True,b,False,True,b,True,False,True,b,True,False,True,b,True
both_correct,B_to_A,242,False,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,True,b,False,True,b,True,False,True,b,True,False,True,b,True
both_correct,A_to_B,243,False,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
both_correct,B_to_A,243,False,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
both_correct,A_to_B,244,False,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
both_correct,B_to_A,244,False,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
both_wrong,A_to_B,245,False,True,c,False,False,True,c,False,False,True,c,False,False,True,c,False,c,False,False,True,c,False,False,True,c,False,False,True,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,B_to_A,245,True,False,d,False,False,True,c,False,False,True,c,False,False,True,c,False,c,False,False,True,c,False,False,True,c,False,False,True,c,False,False,c,True,False,d,False,False,True,c,False,False,True,c,False
destruction_risk,A_to_B,246,False,False,d,True,False,False,d,True,False,False,d,True,False,False,d,True,d,True,False,False,d,True,False,False,d,True,False,False,d,True,False,c,False,False,d,True,True,True,c,False,False,False,d,True
correction_opportunity,B_to_A,246,False,False,c,False,False,False,c,False,False,False,c,False,False,False,c,False,c,False,False,False,c,False,False,False,c,False,False,False,c,False,True,d,False,False,c,False,True,True,d,True,True,True,d,True
both_wrong,A_to_B,247,False,True,a,False,True,False,d,False,False,True,a,False,False,True,a,False,a,False,False,True,a,False,False,True,a,False,False,True,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_wrong,B_to_A,247,False,True,a,False,False,True,a,False,False,True,a,False,False,True,a,False,a,False,False,True,a,False,False,True,a,False,False,True,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_correct,A_to_B,248,False,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
both_correct,B_to_A,248,False,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
both_correct,A_to_B,249,False,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
both_correct,B_to_A,249,False,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,a,True,False,True,a,True,False,True,a,True,False,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
both_wrong,A_to_B,250,False,True,b,False,False,True,b,False,False,True,b,False,False,True,b,False,b,False,False,True,b,False,False,True,b,False,False,True,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,B_to_A,250,False,True,b,False,False,True,b,False,False,True,b,False,False,True,b,False,b,False,False,True,b,False,False,True,b,False,False,True,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
correction_opportunity,A_to_B,251,False,False,a,False,False,False,a,False,False,False,a,False,False,False,a,False,a,False,False,False,a,False,False,False,a,False,False,False,a,False,True,b,True,True,b,True,True,True,b,True,True,True,b,True
destruction_risk,B_to_A,251,False,False,b,True,False,False,b,True,False,False,b,True,False,False,b,True,b,True,False,False,b,True,False,False,b,True,False,False,b,True,False,a,True,True,a,False,False,False,b,True,True,True,a,False
correction_opportunity,A_to_B,252,False,False,a,False,False,False,a,False,False,False,a,False,False,False,a,False,a,False,False,False,a,False,False,False,a,False,False,False,a,False,True,d,False,False,a,False,True,True,d,True,True,True,d,True
destruction_risk,B_to_A,252,False,False,d,True,False,False,d,True,False,False,d,True,False,False,d,True,d,True,False,False,d,True,False,False,d,True,False,False,d,True,False,a,False,False,d,True,True,True,a,False,False,False,d,True
both_wrong,A_to_B,253,False,True,d,False,False,True,d,False,False,True,d,False,False,True,d,False,d,False,False,True,d,False,False,True,d,False,False,True,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,B_to_A,253,False,True,d,False,False,True,d,False,False,True,d,False,False,True,d,False,d,False,False,True,d,False,False,True,d,False,False,True,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_correct,A_to_B,254,False,True,d,True,False,True,d,True,False,True,d,True,False,True,d,True,d,True,False,True,d,True,False,True,d,True,False,True,d,True,True,d,False,True,d,True,False,True,d,True,False,True,d,True
both_correct,B_to_A,254,False,True,d,True,False,True,d,True,False,True,d,True,False,True,d,True,d,True,False,True,d,True,False,True,d,True,False,True,d,True,True,d,False,True,d,True,False,True,d,True,False,True,d,True
both_correct,A_to_B,255,False,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
both_correct,B_to_A,255,False,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
both_correct,A_to_B,256,False,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
both_correct,B_to_A,256,False,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,c,True,False,True,c,True,False,True,c,True,False,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
both_wrong,A_to_B,257,False,True,d,False,False,True,d,False,False,True,d,False,False,True,d,False,d,False,False,True,d,False,False,True,d,False,False,True,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,B_to_A,257,False,True,d,False,False,True,d,False,False,True,d,False,False,True,d,False,d,False,False,True,d,False,False,True,d,False,False,True,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
destruction_risk,A_to_B,258,False,False,c,True,False,False,c,True,False,False,c,True,False,False,c,True,c,True,False,False,c,True,False,False,c,True,False,False,c,True,False,d,True,True,d,False,True,True,d,False,True,True,d,False
correction_opportunity,B_to_A,258,False,False,d,False,False,False,d,False,False,False,d,False,False,False,d,False,d,False,False,False,d,False,False,False,d,False,False,False,d,False,True,c,False,False,d,False,True,True,c,True,True,True,c,True
both_correct,A_to_B,259,False,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,True,b,False,True,b,True,False,True,b,True,False,True,b,True
both_correct,B_to_A,259,False,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,True,b,False,True,b,True,False,True,b,True,False,True,b,True
destruction_risk,A_to_B,260,False,False,c,True,False,False,c,True,False,False,c,True,False,False,c,True,c,True,False,False,c,True,False,False,c,True,False,False,c,True,False,b,True,True,b,False,True,True,b,False,True,True,b,False
correction_opportunity,B_to_A,260,False,False,b,False,False,False,b,False,False,False,b,False,False,False,b,False,b,False,False,False,b,False,False,False,b,False,False,False,b,False,True,c,False,False,b,False,True,True,c,True,True,True,c,True
both_correct,A_to_B,261,False,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,True,b,False,True,b,True,False,True,b,True,False,True,b,True
both_correct,B_to_A,261,False,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,b,True,False,True,b,True,False,True,b,True,False,True,b,True,True,b,False,True,b,True,False,True,b,True,False,True,b,True
both_wrong,A_to_B,262,False,True,b,False,False,True,b,False,False,True,b,False,False,True,b,False,b,False,False,True,b,False,False,True,b,False,False,True,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,B_to_A,262,False,True,b,False,False,True,b,False,False,True,b,False,False,True,b,False,b,False,False,True,b,False,False,True,b,False,False,True,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,A_to_B,263,False,True,b,False,False,True,b,False,False,True,b,False,False,True,b,False,b,False,False,True,b,False,False,True,b,False,False,True,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
