item_id,direction,sender_agent_id,receiver_agent_id,pair_classification,gold,sender_pre_answer,receiver_pre_answer,receiver_post_answer,sender_correct,receiver_pre_correct,receiver_post_correct,answer_changed,followed_sender,revision_seed,prompt_tokens,generation_length,generation_seconds,hit_eos,status,prompt_sha256,receiver_prior_sha256
109,B_to_C,B,C,both_wrong,b,d,d,d,False,False,False,False,True,1449668496,960,418,9.43640398979187,True,complete,478cdfd2031e329e84e4d7561e8cbb734186ca4fdc8d697705739624db4f751b,4c9532509719e2eeb9960e5adbde7cd2fd7273f57c3a43b44ff81d89f451d51d
109,C_to_A,C,A,both_wrong,b,d,d,d,False,False,False,False,True,2014178058,1042,496,11.097193241119385,True,complete,eea954d5ef1c51826eb5d7fb99b3e01c25c0fb192815caa0c4c67cde9ca52eee,6cb794fd4c30c915cd212fe855bb5b867db102ef729366a9667bc651d7cbf5c2
109,C_to_B,C,B,both_wrong,b,d,d,d,False,False,False,False,True,950580456,1074,451,9.690812110900879,True,complete,23603755bfab8aadf147bafac55889c415ad758f448b9298ea59b1b0f1351565,8a0698dcd775e3358905e831e271d7547f283cac6e200cf419428f983b61012d
110,A_to_B,A,B,destruction_risk,b,a,b,a,False,True,False,True,True,1804284552,1025,826,17.760286808013916,True,complete,1807bf7a2c3e9a7b99c38707a73466dd2e3410fab84745be66474e10ede95e7e,bcd3ea1e901e4a05a63f7f070e5fc42ac3b8648d067186093bd98e5a0ea40783
110,A_to_C,A,C,both_wrong,b,a,a,a,False,False,False,False,True,1555383132,956,931,20.433298110961914,True,complete,f6dba0522aa7e132deb50f84835e616a6e9ce8b0246422ed9ef7dda96cd075eb,842c8ce9ddf93daa295aa9a9ba595eb06e40a861f3358f00210c832d0260d4da
110,B_to_A,B,A,correction_opportunity,b,b,a,b,True,False,True,True,True,1183348834,973,1872,42.67412853240967,True,complete,de72c9b33fb6e424fd43cccd1f4e5241981f944da27e540afa950e933128d835,6c1ad7fc57040c4f6703361f18265924997317807a0b856b8788ec5313f5ebfb
110,B_to_C,B,C,correction_opportunity,b,b,a,b,True,False,True,True,True,677883333,956,2461,56.14143252372742,True,complete,f6dba0522aa7e132deb50f84835e616a6e9ce8b0246422ed9ef7dda96cd075eb,842c8ce9ddf93daa295aa9a9ba595eb06e40a861f3358f00210c832d0260d4da
110,C_to_A,C,A,both_wrong,b,a,a,a,False,False,False,False,True,1656145244,973,819,18.38004183769226,True,complete,de72c9b33fb6e424fd43cccd1f4e5241981f944da27e540afa950e933128d835,6c1ad7fc57040c4f6703361f18265924997317807a0b856b8788ec5313f5ebfb
110,C_to_B,C,B,destruction_risk,b,a,b,a,False,True,False,True,True,782733861,1025,1353,30.759594678878784,True,complete,1807bf7a2c3e9a7b99c38707a73466dd2e3410fab84745be66474e10ede95e7e,bcd3ea1e901e4a05a63f7f070e5fc42ac3b8648d067186093bd98e5a0ea40783
113,A_to_B,A,B,destruction_risk,b,c,b,c,False,True,False,True,True,1505502563,1101,1656,37.42669892311096,True,complete,9e3f6b07fb3d4e7f077b9b4123e1718de842f3e1fbb7941605fdb5e8cf7d3eba,67a9a7efb70e5dbacb3cae5c8eea487f654dface563a21c2caf5e14ff468f2a8
113,A_to_C,A,C,both_wrong,b,c,c,c,False,False,False,False,True,1387002535,1121,425,9.34183144569397,True,complete,b8d221c8e2bb599e499cd597cc3a83b3491f2e0210b11168b1787b899898015a,81625586e5bb0884a54b38fe652f0aad6eb7c3d79a5860730fa435044c4eec43
113,B_to_A,B,A,correction_opportunity,b,b,c,c,True,False,False,False,False,404718820,997,2000,43.80057764053345,True,complete,911287d1c26131eddc807bc574c43c6547f3846db4576e03951d27f88c9153cf,578377a0475916e5812f3b39085edd07156651c94edb1b1f9344cdbd680162d1
113,B_to_C,B,C,correction_opportunity,b,b,c,b,True,False,True,True,True,329517559,1121,2388,55.21156120300293,True,complete,b8d221c8e2bb599e499cd597cc3a83b3491f2e0210b11168b1787b899898015a,81625586e5bb0884a54b38fe652f0aad6eb7c3d79a5860730fa435044c4eec43
113,C_to_A,C,A,both_wrong,b,c,c,c,False,False,False,False,True,667565984,997,560,13.143693447113037,True,complete,911287d1c26131eddc807bc574c43c6547f3846db4576e03951d27f88c9153cf,578377a0475916e5812f3b39085edd07156651c94edb1b1f9344cdbd680162d1
113,C_to_B,C,B,destruction_risk,b,c,b,c,False,True,False,True,True,753823767,1101,1594,35.563019037246704,True,complete,9e3f6b07fb3d4e7f077b9b4123e1718de842f3e1fbb7941605fdb5e8cf7d3eba,67a9a7efb70e5dbacb3cae5c8eea487f654dface563a21c2caf5e14ff468f2a8
118,A_to_B,A,B,both_wrong,b,d,d,d,False,False,False,False,True,400035256,1018,1140,25.393868923187256,True,complete,ad405a27a91af8421de0ad6f34bccaf71a467cc34536efee16b71cf1faa86900,138e1cc590a839b6a6fb67e39d4d52255668a5ac07a630488cf53f70e27b1356
118,A_to_C,A,C,both_wrong,b,d,a,a,False,False,False,False,False,603089974,1237,1140,25.26322031021118,True,complete,81a9a68947be253b63c63c20bb9f787334fc737b580cc04d6fcf3065991e4005,ef00c536f6ce4057bfaec08ef979c896bdb08f5dd0b4b0f5449ba1e4967943d9
118,B_to_A,B,A,both_wrong,b,d,d,d,False,False,False,False,True,1152060576,1356,838,19.767176151275635,True,complete,cbfa29a3fc528fec558e44317a3efdaf3f051bb61b74c9ae28af2c5fbe2fa24a,b5f019a94c2c0b0936e7a2905af6a2135aa2a611cc2c2c0538cb265e5d0d8eaf
118,B_to_C,B,C,both_wrong,b,d,a,d,False,False,False,True,True,1908444000,1237,1867,41.24124550819397,True,complete,81a9a68947be253b63c63c20bb9f787334fc737b580cc04d6fcf3065991e4005,ef00c536f6ce4057bfaec08ef979c896bdb08f5dd0b4b0f5449ba1e4967943d9
118,C_to_A,C,A,both_wrong,b,a,d,a,False,False,False,True,True,293301438,1356,1217,26.79365563392639,True,complete,cbfa29a3fc528fec558e44317a3efdaf3f051bb61b74c9ae28af2c5fbe2fa24a,b5f019a94c2c0b0936e7a2905af6a2135aa2a611cc2c2c0538cb265e5d0d8eaf
118,C_to_B,C,B,both_wrong,b,a,d,a,False,False,False,True,True,247460572,1018,1630,36.878824949264526,True,complete,ad405a27a91af8421de0ad6f34bccaf71a467cc34536efee16b71cf1faa86900,138e1cc590a839b6a6fb67e39d4d52255668a5ac07a630488cf53f70e27b1356
119,A_to_B,A,B,both_correct,b,b,b,b,True,True,True,False,True,1978164938,981,447,10.140252828598022,True,complete,466f6daab25a380f6ec071618f3e6e653c394930a55d0b5f11efdf1f3c641203,d4ed1454614acae974bba00feb64a81145063db18e9f7e548fadcfdedba71e3d
119,A_to_C,A,C,correction_opportunity,b,b,a,a,True,False,False,False,False,1233177385,916,1704,37.910749197006226,True,complete,4359b81f87e06ff5cf6752293d226995d670555d89a9cb6710a511ecf0741af6,d3c05db58051cc5e6b8ffa43dc6628957726109b58e5672afb90aac10d655b97
119,B_to_A,B,A,both_correct,b,b,b,b,True,True,True,False,True,1298151523,780,446,9.925937414169312,True,complete,fd784dc19d0a4b021586d4e53da0fdaf6c36d44e2f75b241a4b0ae661a9898b2,baa4f19bdddb8ce4864401b76c9a7fd827b773b517ba432c704e1a36cf4303ed
119,B_to_C,B,C,correction_opportunity,b,b,a,b,True,False,True,True,True,446117419,916,480,10.617586612701416,True,complete,4359b81f87e06ff5cf6752293d226995d670555d89a9cb6710a511ecf0741af6,d3c05db58051cc5e6b8ffa43dc6628957726109b58e5672afb90aac10d655b97
119,C_to_A,C,A,destruction_risk,b,a,b,b,False,True,True,False,False,1042957452,780,933,20.155234813690186,True,complete,fd784dc19d0a4b021586d4e53da0fdaf6c36d44e2f75b241a4b0ae661a9898b2,baa4f19bdddb8ce4864401b76c9a7fd827b773b517ba432c704e1a36cf4303ed
119,C_to_B,C,B,destruction_risk,b,a,b,b,False,True,True,False,False,1328447016,981,712,15.602413892745972,True,complete,466f6daab25a380f6ec071618f3e6e653c394930a55d0b5f11efdf1f3c641203,d4ed1454614acae974bba00feb64a81145063db18e9f7e548fadcfdedba71e3d
121,A_to_B,A,B,destruction_risk,d,b,d,b,False,True,False,True,True,883364303,1233,643,13.992719650268555,True,complete,345f6cd00c83174fbfe14216d9e382708e7ee9fa6b6fd1c3315266cd1bb4a5fa,d68aea3568a6b40e9c8429183ddfde867505eb38d075dfa1b8a4588638fe5ac9
121,A_to_C,A,C,both_wrong,d,b,b,b,False,False,False,False,True,874731548,1119,373,8.264456510543823,True,complete,08c432721ed9f2f19d76e3b0212d0b955173f626c74f4cc04bdeddd8c28efc2a,d314e55477f5ad2bb617d06690ba35452cd70f01bee04eed07d950aff203dc75
121,B_to_A,B,A,correction_opportunity,d,d,b,b,True,False,False,False,False,832692873,1187,1355,30.871845722198486,True,complete,d5fc7c0bbb9a4d31fde3f7ce64a79a50c8aef7e63551cfe7de18faa8f3c10ee4,ff9dbec8f31f1b9844e22a5cd80466fe87867dc25a3403e310659af1df75aedd
121,B_to_C,B,C,correction_opportunity,d,d,b,b,True,False,False,False,False,209015308,1119,877,19.40184259414673,True,complete,08c432721ed9f2f19d76e3b0212d0b955173f626c74f4cc04bdeddd8c28efc2a,d314e55477f5ad2bb617d06690ba35452cd70f01bee04eed07d950aff203dc75
121,C_to_A,C,A,both_wrong,d,b,b,b,False,False,False,False,True,2128294317,1187,697,15.484732627868652,True,complete,d5fc7c0bbb9a4d31fde3f7ce64a79a50c8aef7e63551cfe7de18faa8f3c10ee4,ff9dbec8f31f1b9844e22a5cd80466fe87867dc25a3403e310659af1df75aedd
121,C_to_B,C,B,destruction_risk,d,b,d,d,False,True,True,False,False,1351919169,1233,942,21.160897731781006,True,complete,345f6cd00c83174fbfe14216d9e382708e7ee9fa6b6fd1c3315266cd1bb4a5fa,d68aea3568a6b40e9c8429183ddfde867505eb38d075dfa1b8a4588638fe5ac9
122,A_to_B,A,B,correction_opportunity,a,a,b,b,True,False,False,False,False,1368647486,1189,709,15.70119023323059,True,complete,7356c42d244fbf1e6366f23950c662b2fe20289c48a0de89fe77c8aa32f5a912,ee1ba1f4488829eadccd393cd9d10cf048d8fcd0f938658d478a38aa3fedc501
122,A_to_C,A,C,both_correct,a,a,a,a,True,True,True,False,True,739581214,868,629,14.059050798416138,True,complete,1bcc2daab80bcdcc94b32d547104ba80507d121918d3b4b548da05b83eb777ad,9ff0a5c90befcfa6ffc9c704ccdaf224093d6eb5a3459147d2cd5c1d76b2c7e9
122,B_to_A,B,A,destruction_risk,a,b,a,b,False,True,False,True,True,1115474347,1189,1471,32.53425073623657,True,complete,454ec0e0b3031fa47bf05d9e7c19aac337196d635e799124daa0c552d72111fb,539c5a9699041f325a1eebe03338779318af41e06f10cc0a9fe8bc8f14111fe0
122,B_to_C,B,C,destruction_risk,a,b,a,a,False,True,True,False,False,126889470,868,713,15.492692232131958,True,complete,1bcc2daab80bcdcc94b32d547104ba80507d121918d3b4b548da05b83eb777ad,9ff0a5c90befcfa6ffc9c704ccdaf224093d6eb5a3459147d2cd5c1d76b2c7e9
122,C_to_A,C,A,both_correct,a,a,a,a,True,True,True,False,True,911283462,1189,467,10.396937608718872,True,complete,454ec0e0b3031fa47bf05d9e7c19aac337196d635e799124daa0c552d72111fb,539c5a9699041f325a1eebe03338779318af41e06f10cc0a9fe8bc8f14111fe0
122,C_to_B,C,B,correction_opportunity,a,a,b,b,True,False,False,False,False,46918403,1189,2331,53.4400098323822,True,complete,7356c42d244fbf1e6366f23950c662b2fe20289c48a0de89fe77c8aa32f5a912,ee1ba1f4488829eadccd393cd9d10cf048d8fcd0f938658d478a38aa3fedc501
124,A_to_B,A,B,both_wrong,a,b,b,b,False,False,False,False,True,1366890783,815,1768,40.028804540634155,True,complete,eb7a80c31df160dade3fb36ede778818818bbdcf5c4fcf6895f83bc0f0193863,888511543b5d910c00316083e4c7e8267d47247191eedd1843619391b2b68edf
124,A_to_C,A,C,both_wrong,a,b,d,d,False,False,False,False,False,1402200529,884,2361,54.15687084197998,True,complete,3ccf8f470aaa527f647a65745f7451046cf133ab2191d235440a8d5f7169aac0,fe7bac2373bfa44ee9c0b27a33b2346f20a831fadaa3b49952c29f2117c05731
124,B_to_A,B,A,both_wrong,a,b,b,b,False,False,False,False,True,1607423611,834,717,15.398141145706177,True,complete,2e0deb245f8abf545468025e901ae8024123d25dbea94ad647dd8805fba2f681,a7f370b5784a46607413c011f96f8db1143597254891c56eb797ebbea870b594
124,B_to_C,B,C,both_wrong,a,b,d,d,False,False,False,False,False,718796804,884,2007,43.82962608337402,True,complete,3ccf8f470aaa527f647a65745f7451046cf133ab2191d235440a8d5f7169aac0,fe7bac2373bfa44ee9c0b27a33b2346f20a831fadaa3b49952c29f2117c05731
124,C_to_A,C,A,both_wrong,a,d,b,b,False,False,False,False,False,1746318203,834,696,14.790720224380493,True,complete,2e0deb245f8abf545468025e901ae8024123d25dbea94ad647dd8805fba2f681,a7f370b5784a46607413c011f96f8db1143597254891c56eb797ebbea870b594
124,C_to_B,C,B,both_wrong,a,d,b,b,False,False,False,False,False,1319181447,815,1633,36.266854763031006,True,complete,eb7a80c31df160dade3fb36ede778818818bbdcf5c4fcf6895f83bc0f0193863,888511543b5d910c00316083e4c7e8267d47247191eedd1843619391b2b68edf
127,A_to_B,A,B,correction_opportunity,c,c,d,c,True,False,True,True,True,421387558,1004,627,13.614285707473755,True,complete,0ccfe56ed14e498ce8a0c7f4d33a768f662ab9a34c122a08d2e516c75ce457e3,aaf040bf589ea574783b76ea159a7ea606a781723fdf3b97ea41aa29958fa233
127,A_to_C,A,C,correction_opportunity,c,c,d,d,True,False,False,False,False,874023053,853,1651,36.46596598625183,True,complete,a3bd7877a19aff9dcf1dfb156fc9081e52f1854bed9d85eb9cb62fbeec9b0b9a,5979fddd3817820cf44e79f65ddd66da491ac99ce7d8a5b9da6058d10bafb0c3
127,B_to_A,B,A,destruction_risk,c,d,c,c,False,True,True,False,False,977675271,980,735,17.183297157287598,True,complete,f96c05d44483ea201bb2796b28408e43498fc136fffb20514c6011db72664d08,3e45d7548eac8d04b1634a8b46677c344a042fc2c16a63a2488899c3ced51411
127,B_to_C,B,C,both_wrong,c,d,d,d,False,False,False,False,True,1688523413,853,479,10.271239995956421,True,complete,a3bd7877a19aff9dcf1dfb156fc9081e52f1854bed9d85eb9cb62fbeec9b0b9a,5979fddd3817820cf44e79f65ddd66da491ac99ce7d8a5b9da6058d10bafb0c3
127,C_to_A,C,A,destruction_risk,c,d,c,c,False,True,True,False,False,1862876898,980,711,15.394989967346191,True,complete,f96c05d44483ea201bb2796b28408e43498fc136fffb20514c6011db72664d08,3e45d7548eac8d04b1634a8b46677c344a042fc2c16a63a2488899c3ced51411
127,C_to_B,C,B,both_wrong,c,d,d,d,False,False,False,False,True,2089432684,1004,513,10.976486921310425,True,complete,0ccfe56ed14e498ce8a0c7f4d33a768f662ab9a34c122a08d2e516c75ce457e3,aaf040bf589ea574783b76ea159a7ea606a781723fdf3b97ea41aa29958fa233
131,A_to_B,A,B,correction_opportunity,a,a,c,c,True,False,False,False,False,1173065263,1010,517,11.318241834640503,True,complete,f426a6029671c1f640a311c89684d0a20f89f13e275f196159a061b3bb7f8190,6b5cf701022948d8e5b4cb8506fcdb5607917b9feed3c823267f1c105a6015cf
131,A_to_C,A,C,both_correct,a,a,a,a,True,True,True,False,True,998416,1021,844,18.278541326522827,True,complete,10efcfecd010365e4c5c41ca2738dedb01996e92f41053a90043961480012aa9,bae718c90488542847649fea6d533c976ef35aa109c77fb3425fe82e44413d5c
131,B_to_A,B,A,destruction_risk,a,c,a,a,False,True,True,False,False,460209902,956,1339,29.698918104171753,True,complete,3c21edb48d46735cf7c2483689f58cf59fd27234f89e97c7b69c5647b6cfd29e,47e002203187234237b03abca795ad55b9c2640270e19d38eb3542cf4bf1f9d7
131,B_to_C,B,C,destruction_risk,a,c,a,a,False,True,True,False,False,494959527,1021,562,12.483407258987427,True,complete,10efcfecd010365e4c5c41ca2738dedb01996e92f41053a90043961480012aa9,bae718c90488542847649fea6d533c976ef35aa109c77fb3425fe82e44413d5c
131,C_to_A,C,A,both_correct,a,a,a,a,True,True,True,False,True,591166358,956,955,20.893758058547974,True,complete,3c21edb48d46735cf7c2483689f58cf59fd27234f89e97c7b69c5647b6cfd29e,47e002203187234237b03abca795ad55b9c2640270e19d38eb3542cf4bf1f9d7
131,C_to_B,C,B,correction_opportunity,a,a,c,c,True,False,False,False,False,252337831,1010,932,20.528403997421265,True,complete,f426a6029671c1f640a311c89684d0a20f89f13e275f196159a061b3bb7f8190,6b5cf701022948d8e5b4cb8506fcdb5607917b9feed3c823267f1c105a6015cf
135,A_to_B,A,B,both_wrong,c,d,d,d,False,False,False,False,True,397715628,824,284,6.0893003940582275,True,complete,a2f5b0fcd69ee1623fd8d894c17db48f62f2ebdeaa78b8997a7e2c00b9bb5ac1,17c7f5ea19df2b80429fbccb02a28061e77634f90b3d45f008d47213f01de8b7
135,A_to_C,A,C,both_wrong,c,d,d,d,False,False,False,False,True,1895648481,702,702,14.872190952301025,True,complete,4034f997b5f14dc5a6e3b2e300d6cb52fa9f8a92c01ba40e7faa4dea27bbd0c3,0f347e5fee4ab5aca624450d22e72609678768efcb0047eb625f41afa359f800
135,B_to_A,B,A,both_wrong,c,d,d,d,False,False,False,False,True,1390340249,643,559,12.074293375015259,True,complete,ca8ebbe63a775f6058215f145131417dbae6dca3f5710814cf2938c59feea911,932d48c4140cea3abc06c993f48d1adbd110886192f2f4a332c7427a7a75203b
135,B_to_C,B,C,both_wrong,c,d,d,d,False,False,False,False,True,849561448,702,636,13.773545742034912,True,complete,4034f997b5f14dc5a6e3b2e300d6cb52fa9f8a92c01ba40e7faa4dea27bbd0c3,0f347e5fee4ab5aca624450d22e72609678768efcb0047eb625f41afa359f800
135,C_to_A,C,A,both_wrong,c,d,d,d,False,False,False,False,True,265113361,643,741,16.1968936920166,True,complete,ca8ebbe63a775f6058215f145131417dbae6dca3f5710814cf2938c59feea911,932d48c4140cea3abc06c993f48d1adbd110886192f2f4a332c7427a7a75203b
135,C_to_B,C,B,both_wrong,c,d,d,d,False,False,False,False,True,852679470,824,359,7.5708301067352295,True,complete,a2f5b0fcd69ee1623fd8d894c17db48f62f2ebdeaa78b8997a7e2c00b9bb5ac1,17c7f5ea19df2b80429fbccb02a28061e77634f90b3d45f008d47213f01de8b7
136,A_to_B,A,B,destruction_risk,c,d,c,c,False,True,True,False,False,1346894853,829,1265,28.092292547225952,True,complete,aca0476bcae26a05cce5d31ec66631c54db41042f72b44872763f32e3e79a425,fea06d8a9e22d1c9dbed76a73fc2fcaddaa1868942b805e13a93c638744ee909
136,A_to_C,A,C,destruction_risk,c,d,c,c,False,True,True,False,False,1662373269,789,699,15.117355585098267,True,complete,037edb164ecaf7353a6964f6cf0b58018c6bd89a4651bf988f1517c6fca97288,7d517ff5a12b6b4de9e95b3371010c3376ae51879d4fffe272eb0ba69ba9b522
136,B_to_A,B,A,correction_opportunity,c,c,d,c,True,False,True,True,True,954090392,872,997,22.109630584716797,True,complete,741d5d38d0e8a16d2e3cd6caf32946f03cadd20136aa018912ac5f3d62439cdc,70f0fcede5abcbe2ed99f817999ad02fd8e079cb45b075a761456dd1d72726ef
136,B_to_C,B,C,both_correct,c,c,c,c,True,True,True,False,True,796802780,789,317,6.803936004638672,True,complete,037edb164ecaf7353a6964f6cf0b58018c6bd89a4651bf988f1517c6fca97288,7d517ff5a12b6b4de9e95b3371010c3376ae51879d4fffe272eb0ba69ba9b522
136,C_to_A,C,A,correction_opportunity,c,c,d,c,True,False,True,True,True,1044445215,872,799,17.108277797698975,True,complete,741d5d38d0e8a16d2e3cd6caf32946f03cadd20136aa018912ac5f3d62439cdc,70f0fcede5abcbe2ed99f817999ad02fd8e079cb45b075a761456dd1d72726ef
136,C_to_B,C,B,both_correct,c,c,c,c,True,True,True,False,True,1804671804,829,477,10.35298752784729,True,complete,aca0476bcae26a05cce5d31ec66631c54db41042f72b44872763f32e3e79a425,fea06d8a9e22d1c9dbed76a73fc2fcaddaa1868942b805e13a93c638744ee909
137,A_to_B,A,B,destruction_risk,b,d,b,b,False,True,True,False,False,443794003,708,912,19.68854260444641,True,complete,ed89cc215375bd4d31bccb16f2f64cb711cbbc46a9828fc7cc452361fdabd842,baa7c94a3770a21ad3a649798cc7385cacd8776285275bbf567aa7f63e56fe0f
137,A_to_C,A,C,both_wrong,b,d,a,a,False,False,False,False,False,1895067841,685,1607,35.265719413757324,True,complete,590bca8769a276fb1c4593fef51024fd14eed6625ba96b4140032668dfdae8a9,3771200f79e147d221dbe65da3744009b5045b7128799ad915fa9268888e7c46
137,B_to_A,B,A,correction_opportunity,b,b,d,d,True,False,False,False,False,750693666,548,1563,33.917973041534424,True,complete,f039b97758f4dbd11f575ac045fe1527bebced3dcb0edfe4e47a21425daad3e9,9a430d25063610cfdaa615f5038d2bcdc9b2b753dfbc1c297795ca680cc9bf13
137,B_to_C,B,C,correction_opportunity,b,b,a,a,True,False,False,False,False,1377345087,685,768,16.531947374343872,True,complete,590bca8769a276fb1c4593fef51024fd14eed6625ba96b4140032668dfdae8a9,3771200f79e147d221dbe65da3744009b5045b7128799ad915fa9268888e7c46
137,C_to_A,C,A,both_wrong,b,a,d,d,False,False,False,False,False,1118913200,548,930,20.04435157775879,True,complete,f039b97758f4dbd11f575ac045fe1527bebced3dcb0edfe4e47a21425daad3e9,9a430d25063610cfdaa615f5038d2bcdc9b2b753dfbc1c297795ca680cc9bf13
137,C_to_B,C,B,destruction_risk,b,a,b,b,False,True,True,False,False,973509600,708,1540,34.18529677391052,True,complete,ed89cc215375bd4d31bccb16f2f64cb711cbbc46a9828fc7cc452361fdabd842,baa7c94a3770a21ad3a649798cc7385cacd8776285275bbf567aa7f63e56fe0f
141,A_to_B,A,B,both_wrong,d,c,c,c,False,False,False,False,True,1938183436,944,406,8.523786783218384,True,complete,105d700b969532a79c194abfbc8f2dfada9eb9d7c5e08cc9b4c44a44d7548ad2,9e8dab38482a6fdc805cfa5f458692044881024b615acab163424e1d2b391050
141,A_to_C,A,C,both_wrong,d,c,c,c,False,False,False,False,True,1683690510,1128,626,13.660045146942139,True,complete,c63e8d85bec25deb55a41894b87124d553e37a9610f613ae7ec411b238833c72,c356522c830158d32d2f24df6243e10b3ac755bbd52b919ec4d99288bb46fdbc
141,B_to_A,B,A,both_wrong,d,c,c,c,False,False,False,False,True,1920521661,987,663,14.34744381904602,True,complete,aab298ae3031f6fcb2444fa75b8bd9cc723c489a38c119a1f782fdff1cd15645,3110a30884adc598c4be39f83060b0e485c4e186c0afddd7a06d1d49fd01cfe7
141,B_to_C,B,C,both_wrong,d,c,c,c,False,False,False,False,True,405316518,1128,371,8.116620063781738,True,complete,c63e8d85bec25deb55a41894b87124d553e37a9610f613ae7ec411b238833c72,c356522c830158d32d2f24df6243e10b3ac755bbd52b919ec4d99288bb46fdbc
141,C_to_A,C,A,both_wrong,d,c,c,c,False,False,False,False,True,416463178,987,364,8.141656875610352,True,complete,aab298ae3031f6fcb2444fa75b8bd9cc723c489a38c119a1f782fdff1cd15645,3110a30884adc598c4be39f83060b0e485c4e186c0afddd7a06d1d49fd01cfe7
141,C_to_B,C,B,both_wrong,d,c,c,c,False,False,False,False,True,1236646551,944,328,7.154798269271851,True,complete,105d700b969532a79c194abfbc8f2dfada9eb9d7c5e08cc9b4c44a44d7548ad2,9e8dab38482a6fdc805cfa5f458692044881024b615acab163424e1d2b391050
142,A_to_B,A,B,correction_opportunity,b,b,d,d,True,False,False,False,False,848659586,846,1230,27.955378770828247,True,complete,5cfbd8c09afaf242ef848a0b3529bc3b9879587fb6d2c75cdcc3d62de39c6796,4073ff756430e4367a6fff521870de91dec9d141e410a29e0d9eeac30447290b
142,A_to_C,A,C,correction_opportunity,b,b,d,b,True,False,True,True,True,1290969832,704,1094,23.93655753135681,True,complete,96820b2d4ea38a450d88d00f9feac8a239fab0d06be3ef266dde1e663b8b1945,c9d305979e9b1a3b79847bd21410c8eb9b7678abb555e98d5f392c82bee4fa8c
142,B_to_A,B,A,destruction_risk,b,d,b,d,False,True,False,True,True,260517245,763,1842,39.606003284454346,True,complete,94abd5f1bff6f8d59ffaadfd7fc9c266a28fafd972ccccaf0c7913372d09557e,23336088c080bab1839357e06693c2fd912c612977733177e790066c0006d296
142,B_to_C,B,C,both_wrong,b,d,d,d,False,False,False,False,True,1101532074,704,320,6.967911958694458,True,complete,96820b2d4ea38a450d88d00f9feac8a239fab0d06be3ef266dde1e663b8b1945,c9d305979e9b1a3b79847bd21410c8eb9b7678abb555e98d5f392c82bee4fa8c
142,C_to_A,C,A,destruction_risk,b,d,b,d,False,True,False,True,True,1726908503,763,968,20.950353622436523,True,complete,94abd5f1bff6f8d59ffaadfd7fc9c266a28fafd972ccccaf0c7913372d09557e,23336088c080bab1839357e06693c2fd912c612977733177e790066c0006d296
142,C_to_B,C,B,both_wrong,b,d,d,d,False,False,False,False,True,1377197170,846,358,7.7424938678741455,True,complete,5cfbd8c09afaf242ef848a0b3529bc3b9879587fb6d2c75cdcc3d62de39c6796,4073ff756430e4367a6fff521870de91dec9d141e410a29e0d9eeac30447290b
144,A_to_B,A,B,both_wrong,a,c,c,c,False,False,False,False,True,1321311140,1062,557,12.140882968902588,True,complete,9f515f828fda326929887f382fea8cbe52b50aa72d45d684f122060afccba9d7,919ea3faec91e0328e4383f86abf35b38d30582e6452ed9d6fce6ad942267bf0
144,A_to_C,A,C,destruction_risk,a,c,a,a,False,True,True,False,False,456543853,1021,1350,29.71678352355957,True,complete,34fccda3d34ba37f33cdf885a29d7a220d1c8b4e8876c6e1073c47d157d2ec2f,3cf03b69c33edfdfab84e6af8224a0ce9edaec2ad4a6ba660c06e8e46df7556c
144,B_to_A,B,A,both_wrong,a,c,c,c,False,False,False,False,True,70112226,1138,1226,27.593854188919067,True,complete,b2831fbf6c5a1d96711e563ca115d896f7eadccc1b47ad25bf536ce1a2c3839a,81963af0b0ec26531f714716ef47e6e4895957ff6c1d39150cdc0269470b34df
144,B_to_C,B,C,destruction_risk,a,c,a,a,False,True,True,False,False,1615325828,1021,812,17.627901077270508,True,complete,34fccda3d34ba37f33cdf885a29d7a220d1c8b4e8876c6e1073c47d157d2ec2f,3cf03b69c33edfdfab84e6af8224a0ce9edaec2ad4a6ba660c06e8e46df7556c
144,C_to_A,C,A,correction_opportunity,a,a,c,a,True,False,True,True,True,1286939917,1138,979,21.309879302978516,True,complete,b2831fbf6c5a1d96711e563ca115d896f7eadccc1b47ad25bf536ce1a2c3839a,81963af0b0ec26531f714716ef47e6e4895957ff6c1d39150cdc0269470b34df
144,C_to_B,C,B,correction_opportunity,a,a,c,a,True,False,True,True,True,1884271545,1062,1068,23.78668713569641,True,complete,9f515f828fda326929887f382fea8cbe52b50aa72d45d684f122060afccba9d7,919ea3faec91e0328e4383f86abf35b38d30582e6452ed9d6fce6ad942267bf0
145,A_to_B,A,B,destruction_risk,c,b,c,b,False,True,False,True,True,627105217,970,1725,38.74996566772461,True,complete,64bfc8b7df3cf995a6e0b55f544ae5c71f2904d38bd5a72bdc1756d9af1000e2,c49061ca030c1fe5ff488ad114e61b49bef063ce9f069dd7c5cc350dda4e1c48
145,A_to_C,A,C,both_wrong,c,b,b,b,False,False,False,False,True,1769244672,855,470,10.161372661590576,True,complete,348835bce61fd04566d17e21151be2c848f8a5262ffb921d9437ad84a7be6ff5,ae72ee542301b9f746f4ff9ee0e9950753854faa9c74454e0485daf241b90130
145,B_to_A,B,A,correction_opportunity,c,c,b,b,True,False,False,False,False,712018989,966,1512,33.53812217712402,True,complete,4c0e2a59b40bd42bba7b2511684a445a4c82d60c88aea8486f79bc82cccec576,7ab7751e7f6a32741874333d03d4a688a3f6c72138315ac70faf301012f52583
